green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch0,Anomaly_ch0
47571,38384,10737,0,0,1
47623,38356,10705,0,0,1
47669,38338,10663,0,0,1
47695,38328,10619,0,0,1
47699,38325,10581,0,0,1
47699,38330,10553,0,0,1
47695,38338,10533,0,0,1
47668,38344,10528,0,0,1
47617,38344,10540,0,0,1
47559,38338,10566,0,0,1
47494,38329,10595,0,0,1
47408,38319,10626,0,0,1
47318,38307,10657,0,0,1
47248,38294,10680,0,0,1
47194,38280,10684,0,0,1
47147,38265,10672,0,0,1
47130,38252,10639,0,0,1
47169,38246,10578,0,0,1
47250,38248,10486,0,0,1
47351,38258,10372,0,0,1
47485,38272,10244,0,0,1
47659,38286,10098,0,0,1
47841,38301,9942,0,0,1
47998,38316,9797,0,0,1
48134,38329,9671,0,0,1
48252,38341,9561,0,0,1
48321,38345,9468,0,0,1
48319,38337,9399,0,0,1
48264,38313,9361,0,0,1
48178,38275,9346,0,0,1
48065,38226,9352,0,0,1
47941,38172,9381,0,0,1
47839,38120,9424,0,0,1
47782,38076,9468,0,0,1
47760,38044,9512,0,0,1
47766,38020,9562,0,0,1
47804,37999,9613,0,0,1
47860,37985,9659,0,0,1
47901,37975,9698,0,0,1
47913,37967,9735,0,0,1
47904,37964,9765,0,0,1
47869,37965,9781,0,0,1
47793,37961,9779,0,0,1
47686,37944,9762,0,0,1
47573,37916,9722,0,0,1
47448,37882,9654,0,0,1
47283,37847,9565,0,0,1
47081,37811,9467,0,0,1
46876,37771,9364,0,0,1
46672,37731,9256,0,0,1
46464,37695,9149,0,0,1
46280,37662,9052,0,0,1
46154,37637,8962,0,0,1
46074,37615,8881,0,0,1
46009,37594,8815,0,0,1
45965,37576,8764,0,0,1
45953,37562,8721,0,0,1
45938,37549,8683,0,0,1
45889,37534,8650,0,0,1
45817,37511,8619,0,0,1
45739,37478,8579,0,0,1
45641,37438,8527,0,0,1
45518,37390,8462,0,0,1
45391,37330,8384,0,0,1
45284,37260,8299,0,0,1
45186,37182,8214,0,0,1
45085,37099,8133,0,0,1
44998,37017,8059,0,0,1
44936,36942,7998,0,0,1
44885,36875,7953,0,0,1
44829,36815,7923,0,0,1
44778,36766,7907,0,0,1
44731,36730,7904,0,0,1
44667,36705,7909,0,0,1
44570,36686,7914,0,0,1
44455,36673,7914,0,0,1
44336,36666,7911,0,0,1
44203,36659,7903,0,0,1
44058,36645,7888,0,0,1
43925,36626,7863,0,0,1
43811,36605,7831,0,0,1
43700,36587,7796,0,0,1
43593,36576,7758,0,0,1
43509,36573,7717,0,0,1
43434,36582,7680,0,0,1
43335,36605,7653,0,0,1
43211,36645,7636,0,0,1
43086,36705,7630,0,0,1
42951,36780,7637,0,0,1
42790,36863,7653,0,0,1
42622,36947,7676,0,0,1
42479,37034,7699,0,0,1
42358,37126,7718,0,0,1
42242,37222,7732,0,0,1
42146,37323,7742,0,0,1
42087,37429,7744,0,0,1
42057,37548,7736,0,0,1
42044,37679,7721,0,0,1
42054,37820,7695,0,0,1
42093,37969,7656,0,0,1
42154,38119,7609,0,0,1
42221,38260,7565,0,0,1
42297,38389,7528,0,0,1
42383,38506,7495,0,0,1
42467,38605,7474,0,0,1
42537,38681,7481,0,0,1
42607,38729,7518,0,0,1
42684,38754,7577,0,0,1
42757,38762,7660,0,0,1
42823,38758,7779,0,0,1
42897,38746,7929,0,0,1
42983,38731,8096,0,0,1
43068,38717,8274,0,0,1
43151,38706,8461,0,0,1
43249,38699,8644,0,0,1
43362,38699,8812,0,0,1
43466,38700,8961,0,0,1
43565,38696,9091,0,0,1
43679,38681,9197,0,0,1
43807,38660,9284,0,0,1
43920,38635,9359,0,0,1
44013,38604,9422,0,0,1
44102,38569,9475,0,0,1
44177,38538,9526,0,0,1
44213,38512,9582,0,0,1
44217,38494,9641,0,0,1
44218,38490,9704,0,0,1
44209,38498,9776,0,0,1
44172,38510,9858,0,0,1
44126,38521,9950,0,0,1
44099,38528,10047,0,0,1
44082,38531,10149,0,0,1
44055,38522,10251,0,0,1
44030,38496,10347,0,0,1
44025,38456,10435,0,0,1
44027,38408,10517,0,0,1
44023,38353,10587,0,0,1
44021,38295,10638,0,0,1
44034,38243,10666,0,0,1
44057,38201,10677,0,0,1
44078,38169,10674,0,0,1
44101,38145,10660,0,0,1
44129,38123,10646,0,0,1
44147,38107,10643,0,0,1
44137,38096,10660,0,0,1
44103,38087,10697,0,0,1
44052,38084,10755,0,0,1
43979,38086,10833,0,0,1
43887,38090,10924,0,0,1
43796,38097,11019,0,0,1
43721,38110,11110,0,0,1
43657,38131,11192,0,0,1
43606,38154,11260,0,0,1
43583,38174,11310,0,0,1
43586,38194,11343,0,0,1
43595,38213,11362,0,0,1
43601,38227,11366,0,0,1
43617,38232,11347,0,0,1
43635,38228,11310,0,0,1
43628,38212,11264,0,0,1
43594,38185,11213,0,0,1
43556,38152,11158,0,0,1
43508,38119,11107,0,0,1
43429,38085,11064,0,0,1
43332,38053,11029,0,0,1
43243,38026,10999,0,0,1
43158,38008,10972,0,0,1
43069,37995,10945,0,0,1
42996,37986,10920,0,0,1
42969,37980,10900,0,0,1
42981,37978,10885,0,0,1
43018,37974,10877,0,0,1
43089,37965,10872,0,0,1
43202,37951,10860,0,0,1
43329,37928,10834,0,0,1
43438,37896,10798,0,0,1
43522,37852,10751,0,0,1
43585,37796,10684,0,0,1
43603,37737,10598,0,0,1
43556,37683,10507,0,0,1
43451,37633,10417,0,0,1
43302,37590,10328,0,0,1
43110,37556,10245,0,0,1
42881,37527,10181,0,0,1
42650,37502,10140,0,0,1
42449,37482,10112,0,0,1
42284,37469,10094,0,0,1
42158,37461,10087,0,0,1
42092,37456,10083,0,0,1
42093,37452,10067,0,0,1
42137,37448,10032,0,0,1
42203,37442,9981,0,0,1
42297,37436,9913,0,0,1
42415,37429,9827,0,0,1
42525,37414,9719,0,0,1
42613,37396,9593,0,0,1
42695,37380,9458,0,0,1
42767,37366,9321,0,0,1
42794,37357,9186,0,0,1
42778,37351,9057,0,0,1
42741,37351,8936,0,0,1
42678,37357,8828,0,0,1
42571,37373,8741,0,0,1
42434,37397,8680,0,0,1
42300,37429,8644,0,0,1
42168,37467,8628,0,0,1
42029,37507,8628,0,0,1
41897,37543,8636,0,0,1
41793,37573,8646,0,0,1
41712,37598,8657,0,0,1
41638,37610,8666,0,0,1
41573,37606,8668,0,0,1
41532,37587,8652,0,0,1
41519,37560,8626,0,0,1
41521,37528,8603,0,0,1
41538,37491,8586,0,0,1
41577,37452,8575,0,0,1
41624,37416,8572,0,0,1
41663,37383,8585,0,0,1
41705,37361,8609,0,0,1
41753,37354,8630,0,0,1
41781,37364,8639,0,0,1
41774,37385,8643,0,0,1
41753,37420,8637,0,0,1
41736,37465,8608,0,0,1
41708,37519,8558,0,0,1
41665,37584,8499,0,0,1
41635,37657,8437,0,0,1
41628,37742,8373,0,0,1
41628,37838,8313,0,0,1
41635,37943,8263,0,0,1
41669,38056,8222,0,0,1
41737,38178,8182,0,0,1
41816,38303,8146,0,0,1
41906,38423,8122,0,0,1
42021,38535,8098,0,0,1
42155,38640,8066,0,0,1
42296,38738,8030,0,0,1
42447,38829,7994,0,0,1
42627,38913,7952,0,0,1
42830,38992,7900,0,0,1
43036,39065,7843,0,0,1
43235,39129,7787,0,0,1
43429,39186,7726,0,0,1
43603,39239,7665,0,0,1
43731,39291,7612,0,0,1
43807,39338,7573,0,0,1
43841,39374,7548,0,0,1
43831,39400,7543,0,0,1
43772,39418,7567,0,0,1
43694,39431,7619,0,0,1
43637,39440,7690,0,0,1
43606,39445,7776,0,0,1
43598,39442,7876,0,0,1
43632,39436,7986,0,0,1
43725,39432,8100,0,0,1
43848,39426,8213,0,0,1
43970,39419,8315,0,0,1
44091,39411,8400,0,0,1
44218,39405,8468,0,0,1
44326,39410,8524,0,0,1
44388,39426,8562,0,0,1
44417,39447,8577,0,0,1
44428,39471,8581,0,0,1
44420,39496,8578,0,0,1
44394,39520,8568,0,0,1
44369,39542,8555,0,0,1
44363,39562,8549,0,0,1
44367,39579,8550,0,0,1
44376,39590,8557,0,0,1
44401,39589,8564,0,0,1
44441,39577,8574,0,0,1
44473,39555,8587,0,0,1
44484,39525,8594,0,0,1
44480,39485,8588,0,0,1
44464,39434,8574,0,0,1
44427,39380,8557,0,0,1
44377,39330,8536,0,0,1
44339,39290,8514,0,0,1
44321,39258,8502,0,0,1
44303,39232,8500,0,0,1
44286,39212,8504,0,0,1
44292,39201,8520,0,0,1
44316,39197,8553,0,0,1
44333,39196,8587,0,0,1
44347,39194,8606,0,0,1
44380,39187,8608,0,0,1
44415,39176,8591,0,0,1
44428,39166,8547,0,0,1
44435,39159,8471,0,0,1
44461,39154,8366,0,0,1
44493,39154,8237,0,0,1
44505,39159,8090,0,0,1
44500,39167,7935,0,0,1
44491,39180,7786,0,0,1
44464,39200,7654,0,0,1
44405,39223,7539,0,0,1
44330,39245,7434,0,0,1
44261,39268,7342,0,0,1
44193,39293,7268,0,0,1
44120,39317,7214,0,0,1
44060,39337,7170,0,0,1
44024,39348,7131,0,0,1
43996,39353,7093,0,0,1
43961,39350,7058,0,0,1
43930,39335,7027,0,0,1
43908,39306,6998,0,0,1
43875,39265,6979,0,0,1
43817,39213,6976,0,0,1
43752,39160,6987,0,0,1
43694,39113,7009,0,0,1
43633,39070,7045,0,0,1
43568,39027,7095,0,0,1
43518,38989,7148,0,0,1
43477,38961,7198,0,0,1
43413,38941,7239,0,0,1
43321,38921,7270,0,0,1
43225,38901,7285,0,0,1
43125,38883,7283,0,0,1
43003,38866,7276,0,0,1
42868,38850,7268,0,0,1
42752,38838,7256,0,0,1
42650,38829,7249,0,0,1
42545,38816,7254,0,0,1
42450,38800,7264,0,0,1
42387,38783,7264,0,0,1
42345,38766,7253,0,0,1
42310,38743,7236,0,0,1
42292,38710,7212,0,0,1
42307,38666,7176,0,0,1
42345,38617,7130,0,0,1
42381,38569,7075,0,0,1
42407,38521,7013,0,0,1
42423,38476,6947,0,0,1
42411,38440,6880,0,0,1
42356,38411,6810,0,0,1
42261,38389,6733,0,0,1
42140,38376,6649,0,0,1
41999,38369,6567,0,0,1
41850,38365,6490,0,0,1
41721,38359,6420,0,0,1
41630,38353,6360,0,0,1
41568,38351,6317,0,0,1
41531,38351,6292,0,0,1
41532,38346,6278,0,0,1
41572,38333,6269,0,0,1
41625,38314,6268,0,0,1
41675,38288,6273,0,0,1
41741,38257,6281,0,0,1
41821,38226,6289,0,0,1
41887,38195,6295,0,0,1
41930,38164,6291,0,0,1
41968,38136,6266,0,0,1
42001,38113,6218,0,0,1
42006,38097,6148,0,0,1
41992,38084,6053,0,0,1
41991,38071,5931,0,0,1
42016,38058,5794,0,0,1
42059,38047,5656,0,0,1
42132,38036,5521,0,0,1
42255,38022,5396,0,0,1
42426,38006,5294,0,0,1
42619,37989,5221,0,0,1
42821,37975,5172,0,0,1
43029,37972,5139,0,0,1
43225,37989,5114,0,0,1
43383,38028,5091,0,0,1
43503,38090,5064,0,0,1
43601,38169,5022,0,0,1
43682,38263,4960,0,0,1
43740,38375,4882,0,0,1
43784,38498,4788,0,0,1
43829,38627,4682,0,0,1
43874,38761,4575,0,0,1
43913,38896,4478,0,0,1
43956,39027,4396,0,0,1
44011,39154,4331,0,0,1
44067,39269,4291,0,0,1
44113,39372,4285,0,0,1
44163,39461,4308,0,0,1
44224,39537,4353,0,0,1
44283,39601,4421,0,0,1
44328,39653,4515,0,0,1
44369,39692,4624,0,0,1
44412,39723,4736,0,0,1
44442,39754,4849,0,0,1
44457,39786,4970,0,0,1
44479,39817,5098,0,0,1
44510,39851,5225,0,0,1
44529,39887,5351,0,0,1
44533,39920,5478,0,0,1
44544,39953,5596,0,0,1
44557,39988,5699,0,0,1
44548,40021,5787,0,0,1
44522,40048,5856,0,0,1
44504,40074,5896,0,0,1
44495,40100,5905,0,0,1
44478,40127,5894,0,0,1
44462,40154,5871,0,0,1
44481,40181,5835,0,0,1
44531,40207,5788,0,0,1
44583,40235,5746,0,0,1
44639,40261,5715,0,0,1
44718,40288,5699,0,0,1
44800,40317,5706,0,0,1
44849,40345,5746,0,0,1
44864,40371,5813,0,0,1
44859,40393,5891,0,0,1
44813,40410,5973,0,0,1
44700,40420,6059,0,0,1
44541,40422,6144,0,0,1
44364,40411,6217,0,0,1
44167,40392,6279,0,0,1
43946,40369,6335,0,0,1
43741,40338,6385,0,0,1
43586,40297,6427,0,0,1
43474,40251,6464,0,0,1
43397,40203,6504,0,0,1
43367,40154,6547,0,0,1
43395,40109,6587,0,0,1
43459,40071,6631,0,0,1
43537,40035,6687,0,0,1
43628,40008,6740,0,0,1
43725,39993,6779,0,0,1
43804,39989,6809,0,0,1
43852,39991,6833,0,0,1
43887,39997,6844,0,0,1
43915,40007,6839,0,0,1
43920,40022,6827,0,0,1
43901,40037,6810,0,0,1
43879,40044,6787,0,0,1
43857,40042,6759,0,0,1
43829,40032,6740,0,0,1
43794,40011,6729,0,0,1
43770,39981,6716,0,0,1
43763,39944,6702,0,0,1
43765,39897,6698,0,0,1
43773,39846,6707,0,0,1
43799,39800,6726,0,0,1
43840,39767,6752,0,0,1
43872,39747,6787,0,0,1
43886,39738,6824,0,0,1
43896,39734,6858,0,0,1
43895,39732,6889,0,0,1
43866,39735,6904,0,0,1
43819,39737,6896,0,0,1
43778,39732,6869,0,0,1
43744,39719,6831,0,0,1
43702,39693,6783,0,0,1
43656,39656,6725,0,0,1
43618,39610,6663,0,0,1
43587,39558,6605,0,0,1
43551,39501,6557,0,0,1
43519,39444,6524,0,0,1
43504,39392,6511,0,0,1
43492,39350,6523,0,0,1
43468,39321,6551,0,0,1
43452,39298,6585,0,0,1
43452,39277,6620,0,0,1
43443,39262,6651,0,0,1
43399,39250,6669,0,0,1
43338,39235,6664,0,0,1
43275,39213,6637,0,0,1
43192,39180,6592,0,0,1
43086,39138,6530,0,0,1
42984,39091,6454,0,0,1
42899,39044,6372,0,0,1
42824,39002,6288,0,0,1
42761,38965,6212,0,0,1
42731,38933,6148,0,0,1
42734,38907,6101,0,0,1
42744,38893,6076,0,0,1
42756,38889,6072,0,0,1
42787,38892,6083,0,0,1
42837,38897,6103,0,0,1
42879,38901,6124,0,0,1
42907,38901,6142,0,0,1
42940,38893,6147,0,0,1
42967,38877,6136,0,0,1
42962,38856,6108,0,0,1
42934,38827,6058,0,0,1
42908,38794,5985,0,0,1
42874,38762,5900,0,0,1
42813,38735,5813,0,0,1
42744,38710,5728,0,0,1
42698,38687,5653,0,0,1
42674,38670,5594,0,0,1
42660,38660,5558,0,0,1
42675,38656,5546,0,0,1
42733,38654,5547,0,0,1
42815,38654,5558,0,0,1
42896,38648,5579,0,0,1
42983,38635,5603,0,0,1
43087,38621,5618,0,0,1
43191,38607,5622,0,0,1
43284,38593,5622,0,0,1
43380,38578,5614,0,0,1
43490,38560,5593,0,0,1
43602,38539,5560,0,0,1
43710,38514,5525,0,0,1
43835,38481,5492,0,0,1
43984,38440,5459,0,0,1
44130,38395,5429,0,0,1
44251,38349,5404,0,0,1
44364,38306,5379,0,0,1
44471,38274,5354,0,0,1
44552,38256,5332,0,0,1
44605,38254,5309,0,0,1
44656,38273,5275,0,0,1
44711,38321,5232,0,0,1
44749,38397,5196,0,0,1
44774,38494,5174,0,0,1
44816,38604,5160,0,0,1
44870,38723,5156,0,0,1
44903,38850,5177,0,0,1
44915,38980,5228,0,0,1
44928,39105,5304,0,0,1
44936,39222,5402,0,0,1
44920,39329,5516,0,0,1
44894,39424,5639,0,0,1
44884,39508,5761,0,0,1
44884,39584,5881,0,0,1
44877,39658,5993,0,0,1
44879,39730,6095,0,0,1
44908,39796,6189,0,0,1
44951,39864,6280,0,0,1
44988,39936,6371,0,0,1
45026,40008,6462,0,0,1
45073,40076,6562,0,0,1
45116,40139,6676,0,0,1
45136,40189,6805,0,0,1
45142,40225,6945,0,0,1
45146,40251,7095,0,0,1
45137,40269,7253,0,0,1
45106,40281,7412,0,0,1
45068,40284,7558,0,0,1
45038,40282,7686,0,0,1
45010,40282,7795,0,0,1
44979,40290,7879,0,0,1
44957,40307,7936,0,0,1
44953,40333,7965,0,0,1
44955,40369,7969,0,0,1
44957,40410,7945,0,0,1
44970,40455,7898,0,0,1
44994,40502,7844,0,0,1
45012,40551,7794,0,0,1
45021,40596,7745,0,0,1
45034,40633,7705,0,0,1
45048,40660,7686,0,0,1
45042,40680,7689,0,0,1
45008,40691,7712,0,0,1
44968,40688,7753,0,0,1
44928,40671,7819,0,0,1
44874,40647,7903,0,0,1
44814,40617,7995,0,0,1
44773,40583,8090,0,0,1
44754,40551,8190,0,0,1
44734,40520,8285,0,0,1
44714,40491,8364,0,0,1
44712,40462,8424,0,0,1
44711,40437,8471,0,0,1
44682,40418,8508,0,0,1
44633,40402,8528,0,0,1
44589,40386,8536,0,0,1
44538,40365,8540,0,0,1
44462,40336,8541,0,0,1
44380,40303,8534,0,0,1
44311,40272,8522,0,0,1
44239,40240,8514,0,0,1
44154,40203,8507,0,0,1
44065,40162,8497,0,0,1
43979,40119,8478,0,0,1
43886,40080,8451,0,0,1
43775,40048,8422,0,0,1
43654,40023,8385,0,0,1
43537,40009,8331,0,0,1
43424,40006,8270,0,0,1
43316,40013,8213,0,0,1
43228,40027,8155,0,0,1
43166,40043,8091,0,0,1
43122,40054,8029,0,0,1
43095,40055,7971,0,0,1
43097,40041,7914,0,0,1
43127,40011,7863,0,0,1
43157,39970,7824,0,0,1
43176,39922,7793,0,0,1
43198,39867,7760,0,0,1
43219,39810,7724,0,0,1
43210,39753,7695,0,0,1
43167,39701,7667,0,0,1
43111,39660,7630,0,0,1
43046,39632,7582,0,0,1
42958,39613,7529,0,0,1
42850,39594,7467,0,0,1
42745,39572,7404,0,0,1
42652,39545,7346,0,0,1
42563,39516,7290,0,0,1
42474,39486,7235,0,0,1
42401,39454,7186,0,0,1
42343,39424,7154,0,0,1
42279,39402,7137,0,0,1
42212,39383,7128,0,0,1
42158,39361,7123,0,0,1
42105,39337,7118,0,0,1
42038,39311,7106,0,0,1
41969,39284,7074,0,0,1
41921,39259,7019,0,0,1
41882,39238,6941,0,0,1
41839,39225,6839,0,0,1
41814,39216,6712,0,0,1
41824,39205,6565,0,0,1
41842,39195,6415,0,0,1
41844,39192,6273,0,0,1
41845,39190,6145,0,0,1
41858,39184,6038,0,0,1
41868,39176,5957,0,0,1
41860,39166,5903,0,0,1
41850,39156,5870,0,0,1
41844,39149,5853,0,0,1
41824,39143,5844,0,0,1
41783,39135,5835,0,0,1
41738,39124,5818,0,0,1
41699,39116,5787,0,0,1
41652,39117,5740,0,0,1
41595,39122,5679,0,0,1
41542,39127,5603,0,0,1
41503,39134,5517,0,0,1
41477,39144,5429,0,0,1
41476,39157,5348,0,0,1
41524,39170,5276,0,0,1
41626,39181,5217,0,0,1
41757,39183,5175,0,0,1
41899,39174,5152,0,0,1
42054,39150,5149,0,0,1
42207,39114,5162,0,0,1
42323,39077,5189,0,0,1
42395,39044,5221,0,0,1
42435,39019,5246,0,0,1
42440,39003,5260,0,0,1
42394,38996,5268,0,0,1
42323,38994,5267,0,0,1
42265,38993,5250,0,0,1
42222,38990,5216,0,0,1
42181,38982,5173,0,0,1
42167,38969,5119,0,0,1
42198,38949,5056,0,0,1
42257,38925,4990,0,0,1
42320,38898,4929,0,0,1
42401,38866,4872,0,0,1
42510,38832,4816,0,0,1
42625,38796,4767,0,0,1
42726,38757,4734,0,0,1
42829,38720,4716,0,0,1
42944,38691,4711,0,0,1
43052,38674,4724,0,0,1
43135,38672,4759,0,0,1
43203,38684,4813,0,0,1
43263,38709,4879,0,0,1
43303,38751,4954,0,0,1
43317,38809,5035,0,0,1
43320,38875,5112,0,0,1
43326,38947,5180,0,0,1
43334,39024,5249,0,0,1
43351,39103,5325,0,0,1
43392,39186,5411,0,0,1
43455,39277,5513,0,0,1
43528,39372,5640,0,0,1
43605,39468,5789,0,0,1
43694,39564,5949,0,0,1
43788,39659,6115,0,0,1
43862,39759,6287,0,0,1
43905,39862,6454,0,0,1
43930,39963,6608,0,0,1
43934,40062,6748,0,0,1
43900,40157,6873,0,0,1
43840,40245,6979,0,0,1
43780,40324,7068,0,0,1
43718,40395,7148,0,0,1
43643,40454,7225,0,0,1
43571,40500,7307,0,0,1
43528,40531,7400,0,0,1
43504,40549,7511,0,0,1
43480,40557,7637,0,0,1
43464,40558,7772,0,0,1
43464,40551,7907,0,0,1
43467,40541,8041,0,0,1
43462,40534,8173,0,0,1
43450,40531,8296,0,0,1
43433,40540,8404,0,0,1
43397,40558,8496,0,0,1
43337,40584,8575,0,0,1
43267,40618,8645,0,0,1
43203,40659,8707,0,0,1
43140,40706,8763,0,0,1
43073,40759,8816,0,0,1
43024,40811,8866,0,0,1
43009,40858,8913,0,0,1
43005,40899,8958,0,0,1
42993,40933,9008,0,0,1
42986,40953,9063,0,0,1
42984,40956,9115,0,0,1
42957,40945,9158,0,0,1
42895,40921,9189,0,0,1
42830,40891,9205,0,0,1
42771,40860,9205,0,0,1
42695,40831,9185,0,0,1
42597,40803,9146,0,0,1
42494,40779,9091,0,0,1
42391,40762,9030,0,0,1
42277,40754,8969,0,0,1
42160,40753,8913,0,0,1
42065,40753,8867,0,0,1
42002,40750,8835,0,0,1
41959,40746,8813,0,0,1
41934,40738,8792,0,0,1
41941,40723,8770,0,0,1
41971,40700,8746,0,0,1
41996,40665,8720,0,0,1
42014,40618,8692,0,0,1
42034,40567,8661,0,0,1
42036,40522,8632,0,0,1
41991,40488,8612,0,0,1
41915,40464,8601,0,0,1
41838,40452,8601,0,0,1
41752,40454,8619,0,0,1
41647,40468,8654,0,0,1
41544,40490,8698,0,0,1
41462,40511,8750,0,0,1
41393,40525,8809,0,0,1
41324,40531,8861,0,0,1
41260,40527,8894,0,0,1
41210,40513,8903,0,0,1
41167,40490,8894,0,0,1
41125,40458,8878,0,0,1
41096,40420,8857,0,0,1
41084,40384,8836,0,0,1
41069,40357,8819,0,0,1
41044,40340,8809,0,0,1
41025,40327,8802,0,0,1
41021,40319,8802,0,0,1
41013,40319,8811,0,0,1
40992,40327,8825,0,0,1
40979,40340,8833,0,0,1
40986,40355,8830,0,0,1
40992,40368,8815,0,0,1
40992,40378,8783,0,0,1
41002,40381,8723,0,0,1
41023,40378,8636,0,0,1
41038,40365,8532,0,0,1
41044,40340,8420,0,0,1
41053,40303,8298,0,0,1
41063,40257,8178,0,0,1
41056,40212,8078,0,0,1
41031,40171,8006,0,0,1
41007,40131,7956,0,0,1
40990,40094,7929,0,0,1
40969,40061,7932,0,0,1
40947,40034,7954,0,0,1
40941,40012,7976,0,0,1
40958,39995,7994,0,0,1
40985,39982,8010,0,0,1
41028,39971,8007,0,0,1
41103,39965,7971,0,0,1
41198,39962,7907,0,0,1
41295,39962,7824,0,0,1
41400,39959,7722,0,0,1
41526,39950,7601,0,0,1
41656,39936,7473,0,0,1
41768,39920,7355,0,0,1
41881,39905,7248,0,0,1
42012,39893,7156,0,0,1
42140,39883,7094,0,0,1
42249,39876,7065,0,0,1
42358,39870,7056,0,0,1
42485,39865,7059,0,0,1
42619,39864,7078,0,0,1
42748,39866,7103,0,0,1
42877,39867,7114,0,0,1
43008,39866,7103,0,0,1
43121,39865,7079,0,0,1
43205,39864,7042,0,0,1
43269,39861,6985,0,0,1
43312,39858,6914,0,0,1
43322,39855,6847,0,0,1
43304,39848,6792,0,0,1
43274,39835,6750,0,0,1
43238,39819,6723,0,0,1
43192,39794,6720,0,0,1
43147,39758,6740,0,0,1
43124,39714,6773,0,0,1
43127,39669,6811,0,0,1
43138,39626,6858,0,0,1
43154,39585,6905,0,0,1
43187,39542,6936,0,0,1
43241,39497,6951,0,0,1
43297,39452,6963,0,0,1
43352,39414,6975,0,0,1
43417,39382,6980,0,0,1
43487,39358,6982,0,0,1
43545,39338,6992,0,0,1
43585,39316,7010,0,0,1
43614,39297,7039,0,0,1
43627,39284,7094,0,0,1
43612,39274,7192,0,0,1
43580,39262,7331,0,0,1
43543,39250,7509,0,0,1
43497,39241,7729,0,0,1
43437,39237,7982,0,0,1
43385,39232,8247,0,0,1
43359,39223,8504,0,0,1
43342,39216,8743,0,0,1
43324,39217,8945,0,0,1
43317,39227,9088,0,0,1
43324,39252,9162,0,0,1
43317,39296,9179,0,0,1
43280,39356,9147,0,0,1
43232,39432,9075,0,0,1
43183,39525,8983,0,0,1
43115,39634,8907,0,0,1
43026,39758,8864,0,0,1
42945,39891,8854,0,0,1
42882,40029,8885,0,0,1
42819,40167,8966,0,0,1
42756,40297,9089,0,0,1
42726,40410,9234,0,0,1
42741,40505,9386,0,0,1
42785,40585,9540,0,0,1
42850,40650,9679,0,0,1
42946,40705,9788,0,0,1
43061,40759,9863,0,0,1
43165,40810,9907,0,0,1
43249,40853,9919,0,0,1
43317,40891,9896,0,0,1
43358,40930,9853,0,0,1
43355,40968,9808,0,0,1
43314,41005,9763,0,0,1
43262,41036,9713,0,0,1
43214,41060,9666,0,0,1
43168,41078,9639,0,0,1
43129,41090,9626,0,0,1
43113,41093,9612,0,0,1
43117,41088,9605,0,0,1
43126,41078,9616,0,0,1
43144,41069,9640,0,0,1
43176,41065,9663,0,0,1
43206,41068,9683,0,0,1
43211,41078,9699,0,0,1
43199,41098,9694,0,0,1
43183,41124,9651,0,0,1
43149,41156,9569,0,0,1
43083,41190,9450,0,0,1
43002,41220,9287,0,0,1
42919,41244,9084,0,0,1
42815,41263,8875,0,0,1
42683,41275,8683,0,0,1
42545,41273,8512,0,0,1
42417,41258,8371,0,0,1
42285,41234,8292,0,0,1
42150,41199,8288,0,0,1
42036,41160,8342,0,0,1
41957,41125,8437,0,0,1
41901,41095,8573,0,0,1
41867,41070,8739,0,0,1
41875,41046,8904,0,0,1
41929,41023,9040,0,0,1
42003,41005,9144,0,0,1
42086,40990,9203,0,0,1
42181,40973,9199,0,0,1
42268,40954,9134,0,0,1
42321,40935,9034,0,0,1
42338,40909,8914,0,0,1
42333,40875,8779,0,0,1
42308,40840,8647,0,0,1
42259,40806,8544,0,0,1
42202,40772,8471,0,0,1
42171,40735,8418,0,0,1
42174,40697,8393,0,0,1
42197,40666,8404,0,0,1
42237,40642,8436,0,0,1
42296,40625,8475,0,0,1
42357,40612,8518,0,0,1
42396,40603,8558,0,0,1
42410,40599,8575,0,0,1
42405,40601,8551,0,0,1
42370,40604,8487,0,0,1
42293,40601,8388,0,0,1
42193,40590,8256,0,0,1
42096,40572,8099,0,0,1
41994,40555,7936,0,0,1
41879,40539,7789,0,0,1
41780,40522,7670,0,0,1
41718,40499,7589,0,0,1
41673,40471,7549,0,0,1
41636,40439,7549,0,0,1
41635,40405,7580,0,0,1
41678,40367,7632,0,0,1
41741,40328,7700,0,0,1
41813,40288,7763,0,0,1
41913,40249,7797,0,0,1
42041,40214,7794,0,0,1
42170,40182,7759,0,0,1
42300,40150,7688,0,0,1
42453,40117,7583,0,0,1
42622,40086,7459,0,0,1
42777,40059,7344,0,0,1
42910,40035,7251,0,0,1
43035,40006,7178,0,0,1
43155,39970,7135,0,0,1
43263,39930,7136,0,0,1
43369,39889,7179,0,0,1
43493,39848,7245,0,0,1
43635,39802,7324,0,0,1
43782,39748,7415,0,0,1
43939,39686,7503,0,0,1
44123,39617,7565,0,0,1
44322,39548,7589,0,0,1
44509,39485,7577,0,0,1
44682,39436,7521,0,0,1
44850,39400,7416,0,0,1
45001,39379,7279,0,0,1
45115,39374,7130,0,0,1
45195,39384,6975,0,0,1
45256,39402,6820,0,0,1
45287,39423,6686,0,0,1
45276,39441,6586,0,0,1
45251,39450,6520,0,0,1
45247,39453,6484,0,0,1
45251,39452,6491,0,0,1
45246,39442,6543,0,0,1
45256,39422,6625,0,0,1
