green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch0
10796,40983,29115,0,0,0,0,0
10869,41041,29181,0,0,0,0,0
10918,41083,29241,0,0,0,0,0
10956,41114,29288,0,0,0,0,0
11000,41144,29325,0,0,0,0,0
11033,41163,29352,0,0,0,0,0
11037,41162,29359,0,0,0,0,0
11023,41148,29340,0,0,0,0,0
11007,41134,29302,0,0,0,0,0
10982,41115,29256,0,0,0,0,0
10943,41084,29205,0,0,0,0,0
10909,41051,29149,0,0,0,0,0
10891,41029,29092,0,0,0,0,0
10872,41011,29041,0,0,0,0,0
10843,40990,28991,0,0,0,0,0
10819,40971,28938,0,0,0,0,0
10809,40959,28887,0,0,0,0,0
10796,40950,28847,0,0,0,0,0
10772,40940,28813,0,0,0,0,0
10760,40938,28777,0,0,0,0,0
10769,40950,28747,0,0,0,0,0
10773,40963,28723,0,0,0,0,0
10766,40970,28695,0,0,0,0,0
10765,40978,28663,0,0,0,0,0
10768,40987,28631,0,0,0,0,0
10754,40985,28603,0,0,0,0,0
10725,40972,28566,0,0,0,0,0
10704,40958,28519,0,0,0,0,0
10688,40945,28466,0,0,0,0,0
10652,40917,28404,0,0,0,0,0
10597,40874,28330,0,0,0,0,0
10546,40832,28248,0,0,0,0,0
10493,40789,28164,0,0,0,0,0
10413,40728,28072,0,0,0,0,0
10308,40646,27961,0,0,0,0,0
10194,40551,27827,0,0,0,0,0
10070,40448,27681,0,0,0,0,0
9921,40331,27527,0,0,0,0,0
9757,40205,27361,0,0,0,0,0
9604,40082,27191,0,0,0,0,0
9458,39964,27026,0,0,0,0,0
9302,39843,26868,0,0,0,0,0
9150,39729,26714,0,0,0,0,0
9022,39632,26570,0,0,0,0,0
8906,39545,26442,0,0,0,0,0
8788,39460,26326,0,0,0,0,0
8683,39384,26217,0,0,0,0,0
8613,39329,26120,0,0,0,0,0
8566,39295,26042,0,0,0,0,0
8531,39275,25983,0,0,0,0,0
8520,39273,25941,0,0,0,0,0
8542,39293,25919,0,0,0,0,0
8574,39322,25914,0,0,0,0,0
8597,39347,25916,0,0,0,0,0
8621,39371,25917,0,0,0,0,0
8651,39394,25911,0,0,0,0,0
8665,39404,25897,0,0,0,0,0
8652,39394,25867,0,0,0,0,0
8631,39372,25818,0,0,0,0,0
8607,39343,25762,0,0,0,0,0
8558,39299,25699,0,0,0,0,0
8480,39238,25624,0,0,0,0,0
8403,39176,25539,0,0,0,0,0
8340,39121,25454,0,0,0,0,0
8271,39066,25373,0,0,0,0,0
8199,39012,25294,0,0,0,0,0
8144,38970,25217,0,0,0,0,0
8112,38943,25149,0,0,0,0,0
8080,38921,25093,0,0,0,0,0
8046,38902,25044,0,0,0,0,0
8028,38893,25000,0,0,0,0,0
8017,38889,24959,0,0,0,0,0
7986,38874,24915,0,0,0,0,0
7936,38845,24857,0,0,0,0,0
7888,38808,24787,0,0,0,0,0
7845,38768,24714,0,0,0,0,0
7789,38718,24639,0,0,0,0,0
7724,38665,24557,0,0,0,0,0
7672,38620,24473,0,0,0,0,0
7630,38583,24390,0,0,0,0,0
7576,38539,24307,0,0,0,0,0
7511,38489,24218,0,0,0,0,0
7449,38440,24123,0,0,0,0,0
7381,38386,24025,0,0,0,0,0
7289,38317,23922,0,0,0,0,0
7187,38241,23812,0,0,0,0,0
7093,38168,23698,0,0,0,0,0
6997,38094,23586,0,0,0,0,0
6893,38013,23474,0,0,0,0,0
6801,37942,23372,0,0,0,0,0
6745,37901,23301,0,0,0,0,0
6723,37890,23274,0,0,0,0,0
6730,37904,23298,0,0,0,0,0
6787,37956,23380,0,0,0,0,0
6913,38056,23531,0,0,0,0,0
7092,38201,23760,0,0,0,0,0
7315,38384,24060,0,0,0,0,0
7597,38612,24425,0,0,0,0,0
7941,38884,24856,0,0,0,0,0
8316,39182,25345,0,0,0,0,0
8707,39495,25876,0,0,0,0,0
9125,39826,26440,0,0,0,0,0
9566,40169,27027,0,0,0,0,0
10004,40513,27628,0,0,0,0,0
10434,40856,28226,0,0,0,0,0
10872,41204,28814,0,0,0,0,0
11313,41555,29392,0,0,0,0,0
11726,41889,29950,0,0,0,0,0
12102,42196,30476,0,0,0,0,0
12460,42484,30960,0,0,0,0,0
12790,42747,31402,0,0,0,0,0
13065,42971,31796,0,0,0,0,0
13289,43156,32133,0,0,0,0,0
13486,43315,32415,0,0,0,0,0
13660,43455,32657,0,0,0,0,0
13798,43570,32863,0,0,0,0,0
13912,43669,33035,0,0,0,0,0
14030,43769,33187,0,0,0,0,0
14151,43871,33331,0,0,0,0,0
14259,43963,33466,0,0,0,0,0
14356,44044,33589,0,0,0,0,0
14460,44122,33707,0,0,0,0,0
14557,44192,33821,0,0,0,0,0
14627,44244,33919,0,0,0,0,0
14681,44282,33996,0,0,0,0,0
14736,44319,34060,0,0,0,0,0
14781,44352,34119,0,0,0,0,0
14802,44372,34166,0,0,0,0,0
14813,44382,34196,0,0,0,0,0
14828,44393,34218,0,0,0,0,0
14839,44402,34244,0,0,0,0,0
14835,44405,34270,0,0,0,0,0
14835,44410,34296,0,0,0,0,0
14849,44428,34325,0,0,0,0,0
14858,44448,34358,0,0,0,0,0
14852,44458,34384,0,0,0,0,0
14848,44460,34396,0,0,0,0,0
14854,44460,34400,0,0,0,0,0
14851,44451,34399,0,0,0,0,0
14826,44428,34385,0,0,0,0,0
14792,44396,34351,0,0,0,0,0
14749,44357,34299,0,0,0,0,0
14678,44299,34231,0,0,0,0,0
14576,44220,34141,0,0,0,0,0
14470,44133,34030,0,0,0,0,0
14371,44048,33909,0,0,0,0,0
14264,43961,33788,0,0,0,0,0
14158,43873,33665,0,0,0,0,0
14071,43799,33543,0,0,0,0,0
14001,43741,33427,0,0,0,0,0
13925,43687,33322,0,0,0,0,0
13843,43631,33222,0,0,0,0,0
13776,43583,33126,0,0,0,0,0
13722,43540,33039,0,0,0,0,0
13659,43493,32958,0,0,0,0,0
13591,43443,32883,0,0,0,0,0
13541,43404,32819,0,0,0,0,0
13510,43375,32773,0,0,0,0,0
13481,43349,32742,0,0,0,0,0
13463,43333,32723,0,0,0,0,0
13477,43342,32722,0,0,0,0,0
13513,43369,32743,0,0,0,0,0
13550,43398,32782,0,0,0,0,0
13591,43429,32824,0,0,0,0,0
13648,43472,32867,0,0,0,0,0
13705,43518,32913,0,0,0,0,0
13741,43549,32954,0,0,0,0,0
13762,43566,32979,0,0,0,0,0
13781,43579,32986,0,0,0,0,0
13783,43583,32979,0,0,0,0,0
13753,43567,32956,0,0,0,0,0
13708,43538,32915,0,0,0,0,0
13665,43505,32862,0,0,0,0,0
13612,43464,32802,0,0,0,0,0
13543,43411,32730,0,0,0,0,0
13479,43356,32648,0,0,0,0,0
13430,43306,32563,0,0,0,0,0
13373,43254,32481,0,0,0,0,0
13292,43192,32393,0,0,0,0,0
13203,43126,32292,0,0,0,0,0
13113,43057,32179,0,0,0,0,0
13009,42979,32060,0,0,0,0,0
12891,42889,31934,0,0,0,0,0
12779,42801,31804,0,0,0,0,0
12679,42718,31672,0,0,0,0,0
12575,42632,31538,0,0,0,0,0
12468,42540,31399,0,0,0,0,0
12376,42459,31260,0,0,0,0,0
12298,42390,31129,0,0,0,0,0
12211,42319,31003,0,0,0,0,0
12107,42238,30876,0,0,0,0,0
12005,42154,30743,0,0,0,0,0
11906,42066,30606,0,0,0,0,0
11784,41964,30463,0,0,0,0,0
11640,41849,30311,0,0,0,0,0
11501,41737,30152,0,0,0,0,0
11370,41631,29997,0,0,0,0,0
11231,41525,29844,0,0,0,0,0
11091,41422,29693,0,0,0,0,0
10975,41334,29550,0,0,0,0,0
10882,41264,29423,0,0,0,0,0
10793,41202,29312,0,0,0,0,0
10711,41147,29210,0,0,0,0,0
10650,41104,29116,0,0,0,0,0
10592,41060,29029,0,0,0,0,0
10515,41000,28940,0,0,0,0,0
10427,40928,28840,0,0,0,0,0
10344,40857,28730,0,0,0,0,0
10255,40781,28613,0,0,0,0,0
10141,40688,28485,0,0,0,0,0
10019,40588,28346,0,0,0,0,0
9909,40497,28208,0,0,0,0,0
9802,40411,28078,0,0,0,0,0
9689,40328,27955,0,0,0,0,0
9590,40254,27837,0,0,0,0,0
9518,40202,27733,0,0,0,0,0
9459,40166,27651,0,0,0,0,0
9400,40136,27585,0,0,0,0,0
9353,40112,27530,0,0,0,0,0
9328,40098,27483,0,0,0,0,0
9298,40078,27439,0,0,0,0,0
9247,40044,27388,0,0,0,0,0
9193,40003,27327,0,0,0,0,0
9148,39964,27257,0,0,0,0,0
9094,39917,27181,0,0,0,0,0
9028,39859,27095,0,0,0,0,0
8972,39806,27004,0,0,0,0,0
8930,39767,26918,0,0,0,0,0
8880,39729,26839,0,0,0,0,0
8816,39682,26757,0,0,0,0,0
8756,39634,26672,0,0,0,0,0
8702,39586,26585,0,0,0,0,0
8627,39526,26496,0,0,0,0,0
8534,39454,26397,0,0,0,0,0
8449,39385,26292,0,0,0,0,0
8372,39323,26189,0,0,0,0,0
8281,39257,26086,0,0,0,0,0
8182,39187,25979,0,0,0,0,0
8104,39129,25877,0,0,0,0,0
8049,39088,25796,0,0,0,0,0
7996,39055,25732,0,0,0,0,0
7947,39028,25680,0,0,0,0,0
7928,39018,25639,0,0,0,0,0
7934,39027,25611,0,0,0,0,0
7938,39038,25592,0,0,0,0,0
7940,39048,25572,0,0,0,0,0
7952,39064,25550,0,0,0,0,0
7958,39076,25522,0,0,0,0,0
7939,39069,25484,0,0,0,0,0
7908,39045,25431,0,0,0,0,0
7879,39016,25367,0,0,0,0,0
7839,38978,25299,0,0,0,0,0
7772,38925,25224,0,0,0,0,0
7697,38865,25143,0,0,0,0,0
7638,38812,25060,0,0,0,0,0
7584,38762,24977,0,0,0,0,0
7522,38710,24895,0,0,0,0,0
7469,38666,24812,0,0,0,0,0
7438,38640,24737,0,0,0,0,0
7414,38624,24676,0,0,0,0,0
7382,38606,24622,0,0,0,0,0
7352,38590,24566,0,0,0,0,0
7333,38582,24515,0,0,0,0,0
7308,38574,24479,0,0,0,0,0
7276,38561,24455,0,0,0,0,0
7265,38555,24444,0,0,0,0,0
7289,38571,24466,0,0,0,0,0
7337,38607,24534,0,0,0,0,0
7419,38669,24654,0,0,0,0,0
7558,38777,24833,0,0,0,0,0
7762,38937,25086,0,0,0,0,0
8012,39137,25417,0,0,0,0,0
8300,39371,25816,0,0,0,0,0
8644,39646,26278,0,0,0,0,0
9034,39956,26799,0,0,0,0,0
9439,40283,27364,0,0,0,0,0
9851,40617,27952,0,0,0,0,0
10287,40961,28553,0,0,0,0,0
10737,41312,29162,0,0,0,0,0
11168,41654,29764,0,0,0,0,0
11572,41979,30340,0,0,0,0,0
11962,42288,30886,0,0,0,0,0
12330,42573,31393,0,0,0,0,0
12650,42822,31851,0,0,0,0,0
12930,43042,32257,0,0,0,0,0
13194,43246,32614,0,0,0,0,0
13430,43432,32933,0,0,0,0,0
13621,43587,33215,0,0,0,0,0
13776,43711,33454,0,0,0,0,0
13915,43817,33649,0,0,0,0,0
14029,43903,33809,0,0,0,0,0
14105,43961,33936,0,0,0,0,0
14160,44000,34029,0,0,0,0,0
14215,44034,34100,0,0,0,0,0
14257,44063,34159,0,0,0,0,0
14277,44081,34207,0,0,0,0,0
14293,44097,34247,0,0,0,0,0
14323,44123,34291,0,0,0,0,0
14356,44152,34347,0,0,0,0,0
14376,44175,34405,0,0,0,0,0
14401,44200,34458,0,0,0,0,0
14445,44232,34509,0,0,0,0,0
14489,44263,34566,0,0,0,0,0
14522,44287,34625,0,0,0,0,0
14558,44314,34681,0,0,0,0,0
14607,44350,34735,0,0,0,0,0
14649,44381,34787,0,0,0,0,0
14675,44401,34832,0,0,0,0,0
14704,44419,34867,0,0,0,0,0
14740,44439,34895,0,0,0,0,0
14761,44453,34917,0,0,0,0,0
14762,44459,34930,0,0,0,0,0
14761,44460,34930,0,0,0,0,0
14759,44459,34919,0,0,0,0,0
14733,44444,34893,0,0,0,0,0
14682,44411,34843,0,0,0,0,0
14625,44368,34767,0,0,0,0,0
14559,44312,34675,0,0,0,0,0
14461,44233,34565,0,0,0,0,0
14333,44132,34429,0,0,0,0,0
14202,44024,34270,0,0,0,0,0
14072,43914,34101,0,0,0,0,0
13926,43795,33927,0,0,0,0,0
13775,43677,33751,0,0,0,0,0
13648,43576,33584,0,0,0,0,0
13546,43496,33440,0,0,0,0,0
13450,43430,33321,0,0,0,0,0
13368,43378,33223,0,0,0,0,0
13321,43351,33148,0,0,0,0,0
13300,43343,33098,0,0,0,0,0
13289,43343,33067,0,0,0,0,0
13297,43354,33050,0,0,0,0,0
13339,43385,33053,0,0,0,0,0
13396,43427,33077,0,0,0,0,0
13449,43466,33111,0,0,0,0,0
13501,43499,33147,0,0,0,0,0
13560,43536,33181,0,0,0,0,0
13609,43568,33216,0,0,0,0,0
13630,43584,33246,0,0,0,0,0
13637,43591,33260,0,0,0,0,0
13641,43594,33256,0,0,0,0,0
13629,43587,33239,0,0,0,0,0
13593,43560,33205,0,0,0,0,0
13551,43522,33151,0,0,0,0,0
13515,43482,33091,0,0,0,0,0
13467,43435,33031,0,0,0,0,0
13400,43377,32964,0,0,0,0,0
13331,43314,32882,0,0,0,0,0
13262,43253,32793,0,0,0,0,0
13177,43183,32698,0,0,0,0,0
13074,43097,32592,0,0,0,0,0
12974,43008,32475,0,0,0,0,0
12880,42924,32353,0,0,0,0,0
12775,42838,32228,0,0,0,0,0
12659,42748,32098,0,0,0,0,0
12554,42664,31964,0,0,0,0,0
12460,42589,31832,0,0,0,0,0
12352,42509,31701,0,0,0,0,0
12228,42418,31566,0,0,0,0,0
12107,42325,31422,0,0,0,0,0
11983,42231,31269,0,0,0,0,0
11830,42119,31098,0,0,0,0,0
11651,41987,30906,0,0,0,0,0
11467,41846,30701,0,0,0,0,0
11278,41699,30491,0,0,0,0,0
11071,41537,30276,0,0,0,0,0
10854,41368,30055,0,0,0,0,0
10655,41213,29838,0,0,0,0,0
10481,41074,29637,0,0,0,0,0
10318,40949,29454,0,0,0,0,0
10180,40844,29287,0,0,0,0,0
10084,40765,29139,0,0,0,0,0
10017,40706,29015,0,0,0,0,0
9955,40655,28911,0,0,0,0,0
9901,40609,28815,0,0,0,0,0
9863,40569,28725,0,0,0,0,0
9820,40527,28639,0,0,0,0,0
9755,40474,28548,0,0,0,0,0
9682,40415,28446,0,0,0,0,0
9614,40361,28338,0,0,0,0,0
9539,40304,28232,0,0,0,0,0
9444,40238,28125,0,0,0,0,0
9346,40164,28012,0,0,0,0,0
9260,40091,27898,0,0,0,0,0
9176,40014,27788,0,0,0,0,0
9083,39935,27678,0,0,0,0,0
8999,39863,27566,0,0,0,0,0
8935,39806,27458,0,0,0,0,0
8871,39758,27362,0,0,0,0,0
8800,39713,27275,0,0,0,0,0
8747,39677,27196,0,0,0,0,0
8716,39655,27130,0,0,0,0,0
8684,39635,27075,0,0,0,0,0
8647,39611,27020,0,0,0,0,0
8628,39593,26964,0,0,0,0,0
8627,39588,26915,0,0,0,0,0
8623,39584,26874,0,0,0,0,0
8611,39575,26834,0,0,0,0,0
8611,39566,26791,0,0,0,0,0
8615,39560,26748,0,0,0,0,0
8596,39542,26704,0,0,0,0,0
8552,39511,26651,0,0,0,0,0
8507,39476,26589,0,0,0,0,0
8460,39437,26518,0,0,0,0,0
8386,39382,26435,0,0,0,0,0
8294,39316,26338,0,0,0,0,0
8211,39254,26237,0,0,0,0,0
8138,39196,26138,0,0,0,0,0
8056,39131,26041,0,0,0,0,0
7966,39061,25939,0,0,0,0,0
7888,38997,25839,0,0,0,0,0
7820,38937,25745,0,0,0,0,0
7744,38875,25651,0,0,0,0,0
7670,38815,25554,0,0,0,0,0
7617,38771,25464,0,0,0,0,0
7576,38737,25387,0,0,0,0,0
7530,38700,25315,0,0,0,0,0
7485,38665,25241,0,0,0,0,0
7455,38639,25171,0,0,0,0,0
7423,38614,25105,0,0,0,0,0
7371,38578,25037,0,0,0,0,0
7315,38538,24961,0,0,0,0,0
7266,38500,24883,0,0,0,0,0
7206,38458,24808,0,0,0,0,0
7125,38402,24729,0,0,0,0,0
7044,38341,24639,0,0,0,0,0
6974,38282,24542,0,0,0,0,0
6899,38219,24443,0,0,0,0,0
6812,38149,24337,0,0,0,0,0
6728,38077,24222,0,0,0,0,0
6653,38009,24105,0,0,0,0,0
6569,37938,23990,0,0,0,0,0
6470,37861,23873,0,0,0,0,0
6379,37786,23751,0,0,0,0,0
6304,37719,23634,0,0,0,0,0
6225,37654,23527,0,0,0,0,0
6147,37592,23426,0,0,0,0,0
6094,37548,23333,0,0,0,0,0
6070,37524,23256,0,0,0,0,0
6051,37503,23196,0,0,0,0,0
6032,37484,23145,0,0,0,0,0
6029,37475,23098,0,0,0,0,0
6032,37466,23051,0,0,0,0,0
6012,37438,22998,0,0,0,0,0
5970,37396,22930,0,0,0,0,0
5929,37356,22855,0,0,0,0,0
5896,37324,22790,0,0,0,0,0
5861,37295,22747,0,0,0,0,0
5843,37282,22736,0,0,0,0,0
5878,37310,22779,0,0,0,0,0
5967,37383,22891,0,0,0,0,0
6101,37498,23080,0,0,0,0,0
6293,37659,23345,0,0,0,0,0
6560,37874,23690,0,0,0,0,0
6890,38136,24113,0,0,0,0,0
7256,38426,24600,0,0,0,0,0
7659,38743,25139,0,0,0,0,0
8106,39088,25717,0,0,0,0,0
8576,39451,26325,0,0,0,0,0
9041,39820,26948,0,0,0,0,0
9506,40188,27571,0,0,0,0,0
9974,40552,28188,0,0,0,0,0
10425,40900,28790,0,0,0,0,0
10841,41225,29363,0,0,0,0,0
11235,41530,29897,0,0,0,0,0
11618,41823,30394,0,0,0,0,0
11966,42093,30855,0,0,0,0,0
12264,42329,31267,0,0,0,0,0
12526,42533,31625,0,0,0,0,0
12759,42712,31931,0,0,0,0,0
12949,42857,32187,0,0,0,0,0
13094,42967,32394,0,0,0,0,0
13217,43058,32558,0,0,0,0,0
13326,43138,32693,0,0,0,0,0
13403,43201,32809,0,0,0,0,0
13447,43247,32901,0,0,0,0,0
13489,43287,32970,0,0,0,0,0
13534,43325,33023,0,0,0,0,0
13566,43352,33067,0,0,0,0,0
13590,43369,33103,0,0,0,0,0
13630,43392,33135,0,0,0,0,0
13689,43427,33175,0,0,0,0,0
13742,43465,33224,0,0,0,0,0
13790,43505,33276,0,0,0,0,0
13855,43557,33333,0,0,0,0,0
13931,43615,33402,0,0,0,0,0
13993,43668,33479,0,0,0,0,0
14045,43713,33553,0,0,0,0,0
14106,43759,33620,0,0,0,0,0
14167,43800,33682,0,0,0,0,0
14204,43825,33734,0,0,0,0,0
14224,43838,33771,0,0,0,0,0
14251,43854,33798,0,0,0,0,0
14275,43871,33818,0,0,0,0,0
14276,43874,33824,0,0,0,0,0
14264,43867,33813,0,0,0,0,0
14260,43858,33791,0,0,0,0,0
14247,43840,33758,0,0,0,0,0
14203,43802,33706,0,0,0,0,0
14139,43749,33629,0,0,0,0,0
14073,43691,33530,0,0,0,0,0
13992,43623,33414,0,0,0,0,0
13887,43540,33282,0,0,0,0,0
13778,43451,33134,0,0,0,0,0
13683,43367,32981,0,0,0,0,0
13590,43285,32837,0,0,0,0,0
13493,43204,32701,0,0,0,0,0
13412,43137,32575,0,0,0,0,0
13363,43094,32473,0,0,0,0,0
13326,43067,32402,0,0,0,0,0
13291,43048,32352,0,0,0,0,0
13279,43047,32317,0,0,0,0,0
13298,43068,32301,0,0,0,0,0
13330,43100,32309,0,0,0,0,0
13366,43134,32337,0,0,0,0,0
13421,43176,32379,0,0,0,0,0
13490,43225,32434,0,0,0,0,0
13549,43269,32494,0,0,0,0,0
13589,43303,32548,0,0,0,0,0
13628,43332,32591,0,0,0,0,0
13662,43355,32625,0,0,0,0,0
13670,43361,32647,0,0,0,0,0
13657,43354,32652,0,0,0,0,0
13650,43348,32644,0,0,0,0,0
13652,43347,32634,0,0,0,0,0
13643,43339,32620,0,0,0,0,0
13621,43322,32594,0,0,0,0,0
13605,43305,32557,0,0,0,0,0
13594,43288,32515,0,0,0,0,0
13565,43260,32470,0,0,0,0,0
13530,43230,32418,0,0,0,0,0
13512,43214,32364,0,0,0,0,0
13505,43206,32316,0,0,0,0,0
13488,43191,32272,0,0,0,0,0
13468,43171,32225,0,0,0,0,0
13460,43155,32176,0,0,0,0,0
13448,43137,32124,0,0,0,0,0
13408,43101,32058,0,0,0,0,0
13350,43048,31972,0,0,0,0,0
13293,42990,31872,0,0,0,0,0
13225,42922,31762,0,0,0,0,0
13128,42837,31642,0,0,0,0,0
13017,42743,31506,0,0,0,0,0
12905,42649,31357,0,0,0,0,0
12775,42547,31197,0,0,0,0,0
12614,42426,31022,0,0,0,0,0
12445,42295,30834,0,0,0,0,0
12289,42167,30644,0,0,0,0,0
12135,42042,30461,0,0,0,0,0
11975,41917,30285,0,0,0,0,0
11833,41805,30117,0,0,0,0,0
11721,41715,29969,0,0,0,0,0
11621,41637,29839,0,0,0,0,0
11523,41560,29719,0,0,0,0,0
11446,41495,29606,0,0,0,0,0
11391,41449,29507,0,0,0,0,0
11337,41411,29419,0,0,0,0,0
11276,41368,29332,0,0,0,0,0
11227,41326,29245,0,0,0,0,0
11184,41286,29162,0,0,0,0,0
11121,41236,29078,0,0,0,0,0
11040,41175,28987,0,0,0,0,0
10969,41117,28889,0,0,0,0,0
10906,41066,28789,0,0,0,0,0
10828,41008,28686,0,0,0,0,0
10737,40943,28577,0,0,0,0,0
10655,40878,28465,0,0,0,0,0
10582,40815,28358,0,0,0,0,0
10496,40746,28255,0,0,0,0,0
10400,40669,28145,0,0,0,0,0
10311,40593,28029,0,0,0,0,0
10229,40521,27915,0,0,0,0,0
10138,40444,27799,0,0,0,0,0
10046,40365,27683,0,0,0,0,0
9971,40297,27571,0,0,0,0,0
9911,40240,27475,0,0,0,0,0
9847,40185,27394,0,0,0,0,0
9789,40138,27323,0,0,0,0,0
9753,40108,27261,0,0,0,0,0
9727,40090,27212,0,0,0,0,0
9689,40068,27166,0,0,0,0,0
9646,40041,27110,0,0,0,0,0
9611,40012,27044,0,0,0,0,0
9571,39977,26974,0,0,0,0,0
9515,39933,26897,0,0,0,0,0
9460,39889,26814,0,0,0,0,0
9416,39850,26731,0,0,0,0,0
9367,39809,26652,0,0,0,0,0
9303,39760,26570,0,0,0,0,0
9238,39707,26480,0,0,0,0,0
9181,39657,26390,0,0,0,0,0
9115,39601,26304,0,0,0,0,0
9034,39538,26217,0,0,0,0,0
8961,39482,26130,0,0,0,0,0
8907,39439,26049,0,0,0,0,0
8852,39399,25973,0,0,0,0,0
8792,39355,25897,0,0,0,0,0
8747,39319,25824,0,0,0,0,0
8721,39292,25763,0,0,0,0,0
8691,39265,25711,0,0,0,0,0
8652,39233,25657,0,0,0,0,0
8621,39203,25596,0,0,0,0,0
8599,39179,25534,0,0,0,0,0
8559,39148,25470,0,0,0,0,0
8504,39108,25395,0,0,0,0,0
8458,39069,25313,0,0,0,0,0
8414,39031,25229,0,0,0,0,0
8351,38982,25143,0,0,0,0,0
8271,38923,25048,0,0,0,0,0
8200,38868,24948,0,0,0,0,0
8136,38816,24851,0,0,0,0,0
8056,38755,24749,0,0,0,0,0
7961,38685,24638,0,0,0,0,0
7872,38622,24527,0,0,0,0,0
7796,38569,24430,0,0,0,0,0
7725,38521,24351,0,0,0,0,0
7667,38481,24288,0,0,0,0,0
7646,38464,24253,0,0,0,0,0
7662,38474,24265,0,0,0,0,0
7707,38511,24335,0,0,0,0,0
7793,38582,24464,0,0,0,0,0
7939,38698,24659,0,0,0,0,0
8134,38855,24925,0,0,0,0,0
8362,39039,25252,0,0,0,0,0
8633,39251,25629,0,0,0,0,0
8955,39499,26054,0,0,0,0,0
9306,39772,26524,0,0,0,0,0
9661,40055,27025,0,0,0,0,0
10029,40347,27544,0,0,0,0,0
10421,40651,28077,0,0,0,0,0
10813,40955,28616,0,0,0,0,0
11186,41247,29144,0,0,0,0,0
11552,41531,29652,0,0,0,0,0
11919,41812,30140,0,0,0,0,0
12267,42080,30604,0,0,0,0,0
12579,42327,31031,0,0,0,0,0
12872,42557,31416,0,0,0,0,0
13149,42774,31764,0,0,0,0,0
13388,42962,32068,0,0,0,0,0
13582,43116,32321,0,0,0,0,0
13754,43246,32525,0,0,0,0,0
13908,43357,32689,0,0,0,0,0
14022,43441,32820,0,0,0,0,0
14101,43498,32917,0,0,0,0,0
14174,43541,32982,0,0,0,0,0
14242,43579,33034,0,0,0,0,0
14285,43604,33078,0,0,0,0,0
14305,43618,33110,0,0,0,0,0
14324,43634,33131,0,0,0,0,0
14348,43657,33153,0,0,0,0,0
14359,43676,33176,0,0,0,0,0
14360,43690,33193,0,0,0,0,0
14376,43710,33209,0,0,0,0,0
14402,43737,33233,0,0,0,0,0
14414,43757,33258,0,0,0,0,0
14412,43764,33272,0,0,0,0,0
14414,43766,33275,0,0,0,0,0
14414,43758,33271,0,0,0,0,0
14392,43736,33253,0,0,0,0,0
14357,43701,33216,0,0,0,0,0
14325,43666,33165,0,0,0,0,0
14291,43631,33109,0,0,0,0,0
14242,43588,33050,0,0,0,0,0
14189,43538,32983,0,0,0,0,0
14144,43494,32914,0,0,0,0,0
14093,43449,32845,0,0,0,0,0
14019,43392,32764,0,0,0,0,0
13935,43325,32662,0,0,0,0,0
13854,43257,32547,0,0,0,0,0
13766,43182,32423,0,0,0,0,0
13664,43097,32287,0,0,0,0,0
13567,43016,32136,0,0,0,0,0
13487,42949,31984,0,0,0,0,0
13411,42891,31847,0,0,0,0,0
13330,42835,31727,0,0,0,0,0
13266,42790,31621,0,0,0,0,0
13228,42761,31533,0,0,0,0,0
13197,42740,31468,0,0,0,0,0
13167,42721,31421,0,0,0,0,0
13155,42712,31386,0,0,0,0,0
13166,42715,31369,0,0,0,0,0
13179,42720,31373,0,0,0,0,0
13191,42727,31393,0,0,0,0,0
13225,42749,31423,0,0,0,0,0
13283,42790,31470,0,0,0,0,0
13346,42840,31533,0,0,0,0,0
13411,42891,31602,0,0,0,0,0
13494,42950,31673,0,0,0,0,0
13590,43015,31745,0,0,0,0,0
13670,43072,31810,0,0,0,0,0
13733,43117,31863,0,0,0,0,0
13801,43158,31903,0,0,0,0,0
13865,43193,31936,0,0,0,0,0
13898,43216,31960,0,0,0,0,0
13906,43226,31969,0,0,0,0,0
13916,43230,31964,0,0,0,0,0
13924,43227,31949,0,0,0,0,0
13906,43205,31920,0,0,0,0,0
13869,43165,31871,0,0,0,0,0
13833,43122,31807,0,0,0,0,0
13796,43077,31737,0,0,0,0,0
13739,43021,31659,0,0,0,0,0
13670,42957,31562,0,0,0,0,0
13604,42893,31453,0,0,0,0,0
13529,42825,31338,0,0,0,0,0
13428,42743,31213,0,0,0,0,0
13315,42651,31071,0,0,0,0,0
13209,42560,30919,0,0,0,0,0
13103,42466,30766,0,0,0,0,0
12986,42368,30612,0,0,0,0,0
12872,42272,30458,0,0,0,0,0
12773,42189,30311,0,0,0,0,0
12677,42114,30176,0,0,0,0,0
12573,42036,30046,0,0,0,0,0
12474,41962,29914,0,0,0,0,0
12389,41894,29785,0,0,0,0,0
12302,41825,29662,0,0,0,0,0
12206,41750,29540,0,0,0,0,0
12122,41684,29419,0,0,0,0,0
12059,41633,29307,0,0,0,0,0
11994,41584,29209,0,0,0,0,0
11924,41530,29116,0,0,0,0,0
11868,41481,29024,0,0,0,0,0
11830,41442,28939,0,0,0,0,0
11789,41403,28861,0,0,0,0,0
11745,41363,28786,0,0,0,0,0
11720,41336,28715,0,0,0,0,0
11712,41320,28652,0,0,0,0,0
11693,41300,28595,0,0,0,0,0
11659,41271,28532,0,0,0,0,0
11629,41241,28461,0,0,0,0,0
11603,41208,28389,0,0,0,0,0
11563,41163,28314,0,0,0,0,0
