green_channel,red_channel,ir_channel,Anomaly,Anomaly_ch2
38787,11203,53594,0,0
38652,11053,53358,0,0
38514,10895,53115,0,0
38376,10736,52868,0,0
38238,10577,52623,0,0
38102,10420,52381,0,0
37970,10270,52144,0,0
37845,10129,51916,0,0
37731,10000,51706,0,0
37633,9888,51522,0,0
37552,9796,51370,0,0
37490,9728,51254,0,0
37449,9685,51175,0,0
37431,9665,51132,0,0
37435,9668,51126,0,0
37457,9694,51157,0,0
37494,9740,51221,0,0
37545,9802,51311,0,0
37609,9878,51420,0,0
37681,9961,51539,0,0
37755,10045,51661,0,0
37827,10125,51780,0,0
37892,10199,51892,0,0
37948,10265,51991,0,0
37990,10315,52071,0,0
38019,10346,52128,0,0
38035,10361,52157,0,0
38034,10359,52157,0,0
38017,10338,52125,0,0
37984,10298,52062,0,0
37934,10237,51969,0,0
37868,10157,51849,0,0
37786,10062,51703,0,0
37690,9953,51533,0,0
37581,9829,51341,0,0
37459,9690,51127,0,0
37326,9538,50894,0,0
37186,9381,50647,0,0
37040,9218,50393,0,0
36892,9050,50132,0,0
36741,8878,49865,0,0
36589,8706,49594,0,0
36438,8537,49325,0,0
36290,8373,49058,0,0
36144,8215,48795,0,0
36002,8061,48536,0,0
35866,7910,48286,0,0
35736,7763,48046,0,0
35609,7619,47817,0,0
35484,7478,47596,0,0
35363,7341,47382,0,0
35246,7210,47175,0,0
35134,7083,46974,0,0
35025,6958,46777,0,0
34918,6837,46581,0,0
34813,6719,46386,0,0
34709,6603,46194,0,0
34609,6488,46004,0,0
34511,6372,45820,0,0
34414,6256,45638,0,0
34315,6140,45458,0,0
34215,6027,45280,0,0
34116,5918,45101,0,0
34017,5814,44920,0,0
33916,5707,44736,0,0
33816,5596,44551,0,0
33716,5486,44368,0,0
33617,5378,44188,0,0
33518,5271,44010,0,0
33421,5165,43838,0,0
33330,5067,43678,0,0
33255,4985,43543,0,0
33207,4933,43457,0,0
33206,4934,43452,0,0
33271,5012,43567,0,0
33423,5192,43843,0,0
33679,5492,44309,0,0
34051,5924,44982,0,0
34538,6487,45854,0,0
35121,7161,46896,0,0
35775,7917,48058,0,0
36467,8719,49289,0,0
37167,9527,50540,0,0
37846,10309,51766,0,0
38481,11044,52927,0,0
39060,11716,53994,0,0
39575,12313,54951,0,0
40024,12828,55785,0,0
40406,13261,56490,0,0
40718,13612,57066,0,0
40960,13881,57520,0,0
41134,14074,57858,0,0
41246,14197,58085,0,0
41303,14257,58210,0,0
41309,14259,58242,0,0
41270,14210,58191,0,0
41193,14115,58067,0,0
41088,13984,57882,0,0
40959,13824,57646,0,0
40809,13639,57370,0,0
40643,13436,57065,0,0
40466,13222,56740,0,0
40281,13005,56406,0,0
40094,12787,56067,0,0
39911,12572,55730,0,0
39736,12363,55405,0,0
39570,12166,55099,0,0
39416,11984,54815,0,0
39273,11818,54552,0,0
39144,11667,54311,0,0
39026,11534,54092,0,0
38918,11413,53888,0,0
38815,11297,53689,0,0
38712,11179,53488,0,0
38605,11056,53282,0,0
38491,10929,53070,0,0
38371,10797,52854,0,0
38248,10660,52637,0,0
38123,10521,52420,0,0
38001,10383,52207,0,0
37887,10251,52005,0,0
37787,10130,51820,0,0
37702,10024,51657,0,0
37631,9936,51517,0,0
37573,9872,51404,0,0
37531,9834,51323,0,0
37509,9820,51279,0,0
37507,9828,51271,0,0
37525,9855,51295,0,0
37563,9899,51345,0,0
37613,9957,51416,0,0
37671,10024,51503,0,0
37731,10095,51599,0,0
37789,10167,51699,0,0
37842,10235,51794,0,0
37890,10297,51877,0,0
37933,10348,51947,0,0
37965,10385,52000,0,0
37982,10403,52032,0,0
37980,10403,52040,0,0
37964,10385,52020,0,0
37935,10346,51971,0,0
37890,10288,51889,0,0
37826,10209,51775,0,0
37746,10111,51631,0,0
37651,9996,51463,0,0
37544,9866,51274,0,0
37427,9725,51065,0,0
37299,9577,50839,0,0
37162,9422,50598,0,0
37018,9260,50346,0,0
36871,9093,50085,0,0
36723,8922,49816,0,0
36574,8750,49543,0,0
36423,8578,49269,0,0
36273,8408,48997,0,0
36123,8240,48731,0,0
35976,8075,48470,0,0
35835,7913,48220,0,0
35699,7758,47979,0,0
35569,7609,47748,0,0
35441,7466,47526,0,0
35316,7330,47312,0,0
35194,7201,47103,0,0
35077,7075,46897,0,0
34965,6950,46694,0,0
34859,6826,46497,0,0
34759,6705,46306,0,0
34660,6588,46119,0,0
34563,6473,45934,0,0
34467,6360,45752,0,0
34373,6248,45574,0,0
34279,6140,45401,0,0
34185,6040,45234,0,0
34093,5942,45071,0,0
34005,5845,44909,0,0
33918,5749,44749,0,0
33831,5652,44589,0,0
33741,5553,44426,0,0
33651,5453,44260,0,0
33561,5352,44093,0,0
33472,5251,43924,0,0
33382,5150,43755,0,0
33292,5049,43586,0,0
33203,4950,43422,0,0
33120,4858,43270,0,0
33050,4780,43144,0,0
33002,4733,43063,0,0
32994,4733,43056,0,0
33046,4806,43159,0,0
33182,4977,43415,0,0
33423,5268,43857,0,0
33784,5689,44502,0,0
34260,6237,45344,0,0
34837,6899,46361,0,0
35490,7650,47514,0,0
36187,8454,48753,0,0
36898,9272,50020,0,0
37595,10071,51266,0,0
38258,10827,52453,0,0
38867,11521,53550,0,0
39409,12141,54537,0,0
39878,12679,55402,0,0
40276,13130,56141,0,0
40604,13494,56751,0,0
40863,13780,57237,0,0
41055,13994,57603,0,0
41183,14138,57857,0,0
41252,14215,58006,0,0
41269,14233,58060,0,0
41239,14198,58029,0,0
41167,14117,57923,0,0
41065,13998,57757,0,0
40938,13848,57541,0,0
40791,13674,57280,0,0
40626,13481,56985,0,0
40452,13276,56667,0,0
40270,13065,56336,0,0
40086,12855,56001,0,0
39904,12647,55671,0,0
39729,12447,55352,0,0
39565,12259,55052,0,0
39410,12084,54770,0,0
39265,11919,54507,0,0
39129,11765,54261,0,0
39005,11619,54034,0,0
38892,11485,53825,0,0
38787,11359,53626,0,0
38685,11238,53429,0,0
38580,11114,53226,0,0
38468,10985,53017,0,0
38351,10852,52805,0,0
38232,10714,52590,0,0
38113,10571,52371,0,0
37994,10430,52152,0,0
37880,10296,51942,0,0
37778,10174,51750,0,0
37688,10067,51581,0,0
37615,9980,51441,0,0
37558,9916,51332,0,0
37521,9874,51255,0,0
37504,9854,51213,0,0
37504,9859,51206,0,0
37519,9888,51229,0,0
37550,9932,51278,0,0
37594,9988,51352,0,0
37652,10055,51446,0,0
37716,10129,51553,0,0
37780,10206,51664,0,0
37841,10283,51771,0,0
37896,10349,51868,0,0
37943,10403,51948,0,0
37978,10444,52007,0,0
38001,10472,52043,0,0
38009,10482,52052,0,0
37998,10471,52032,0,0
37972,10437,51981,0,0
37933,10383,51903,0,0
37883,10314,51800,0,0
37822,10228,51676,0,0
37747,10126,51527,0,0
37658,10012,51355,0,0
37553,9887,51163,0,0
37436,9752,50955,0,0
37309,9610,50731,0,0
37177,9463,50495,0,0
37040,9309,50251,0,0
36896,9150,50000,0,0
36749,8989,49743,0,0
36604,8827,49481,0,0
36461,8664,49217,0,0
36321,8499,48954,0,0
36184,8335,48693,0,0
36048,8175,48436,0,0
35910,8019,48182,0,0
35771,7864,47931,0,0
35633,7712,47686,0,0
35500,7562,47449,0,0
35373,7415,47221,0,0
35250,7274,47001,0,0
35130,7138,46789,0,0
35016,7008,46588,0,0
34906,6886,46394,0,0
34800,6768,46207,0,0
34699,6654,46025,0,0
34602,6544,45849,0,0
34508,6438,45675,0,0
34415,6335,45504,0,0
34325,6232,45336,0,0
34237,6131,45171,0,0
34148,6029,45005,0,0
34055,5925,44836,0,0
33959,5821,44668,0,0
33866,5722,44500,0,0
33774,5622,44332,0,0
33679,5520,44162,0,0
33582,5416,43994,0,0
33488,5313,43829,0,0
33397,5211,43668,0,0
33309,5110,43509,0,0
33223,5012,43352,0,0
33139,4917,43194,0,0
33057,4824,43038,0,0
32977,4730,42885,0,0
32897,4637,42734,0,0
32821,4547,42587,0,0
32754,4468,42454,0,0
32703,4413,42352,0,0
32681,4394,42308,0,0
32707,4432,42357,0,0
32808,4557,42541,0,0
33006,4793,42900,0,0
33317,5161,43465,0,0
33748,5666,44249,0,0
34292,6300,45233,0,0
34929,7040,46380,0,0
35633,7851,47640,0,0
36369,8700,48956,0,0
37100,9547,50272,0,0
37801,10358,51543,0,0
38454,11112,52728,0,0
39042,11792,53805,0,0
39556,12387,54754,0,0
39996,12889,55567,0,0
40362,13298,56243,0,0
40654,13619,56785,0,0
40874,13859,57201,0,0
41024,14022,57499,0,0
41112,14115,57686,0,0
41149,14146,57773,0,0
41140,14123,57770,0,0
41089,14051,57689,0,0
40999,13936,57538,0,0
40874,13786,57326,0,0
40723,13607,57065,0,0
40554,13405,56768,0,0
40372,13189,56445,0,0
40180,12965,56107,0,0
39986,12739,55761,0,0
39795,12514,55414,0,0
39609,12293,55070,0,0
39430,12080,54735,0,0
39264,11883,54420,0,0
39113,11704,54129,0,0
38975,11540,53861,0,0
38848,11390,53613,0,0
38727,11252,53382,0,0
38610,11122,53164,0,0
38494,10994,52951,0,0
38379,10866,52741,0,0
38262,10738,52529,0,0
38145,10608,52315,0,0
38029,10479,52102,0,0
37918,10353,51895,0,0
37816,10232,51695,0,0
37722,10123,51510,0,0
37639,10028,51343,0,0
37568,9948,51199,0,0
37511,9885,51084,0,0
37469,9840,51004,0,0
37445,9816,50961,0,0
37439,9812,50950,0,0
37452,9826,50968,0,0
37482,9860,51015,0,0
37527,9913,51088,0,0
37582,9979,51182,0,0
37642,10055,51286,0,0
37705,10135,51397,0,0
37769,10214,51510,0,0
37831,10287,51619,0,0
37888,10350,51716,0,0
37937,10401,51798,0,0
37974,10435,51858,0,0
37996,10454,51892,0,0
38005,10456,51899,0,0
37999,10443,51878,0,0
37976,10412,51830,0,0
37937,10367,51754,0,0
37883,10307,51653,0,0
37814,10231,51530,0,0
37732,10137,51385,0,0
37640,10028,51217,0,0
37537,9907,51027,0,0
37423,9776,50820,0,0
37302,9635,50599,0,0
37174,9488,50371,0,0
37043,9335,50137,0,0
36908,9176,49895,0,0
36770,9011,49646,0,0
36632,8841,49391,0,0
36491,8670,49135,0,0
36347,8500,48879,0,0
36203,8333,48624,0,0
36061,8169,48369,0,0
35922,8008,48115,0,0
35789,7852,47864,0,0
35658,7702,47618,0,0
35529,7556,47376,0,0
35401,7411,47139,0,0
35276,7269,46910,0,0
35156,7133,46690,0,0
35040,7002,46479,0,0
34930,6875,46277,0,0
34823,6754,46083,0,0
34719,6638,45897,0,0
34620,6528,45717,0,0
34524,6421,45542,0,0
34430,6318,45372,0,0
34338,6218,45204,0,0
34248,6125,45041,0,0
34163,6040,44887,0,0
34084,5958,44743,0,0
34009,5876,44605,0,0
33938,5794,44469,0,0
33869,5711,44332,0,0
33801,5628,44195,0,0
33732,5545,44062,0,0
33664,5462,43932,0,0
33596,5379,43805,0,0
33527,5300,43678,0,0
33456,5222,43553,0,0
33382,5148,43431,0,0
33312,5076,43312,0,0
33245,5003,43192,0,0
33177,4931,43071,0,0
33110,4860,42950,0,0
33043,4789,42825,0,0
32976,4716,42694,0,0
32903,4637,42557,0,0
32825,4553,42413,0,0
32745,4465,42267,0,0
32666,4376,42119,0,0
32591,4290,41977,0,0
32526,4217,41854,0,0
32482,4170,41774,0,0
32478,4169,41767,0,0
32536,4240,41876,0,0
32682,4413,42148,0,0
32935,4713,42620,0,0
33312,5155,43310,0,0
33815,5740,44218,0,0
34431,6452,45321,0,0
35133,7259,46573,0,0
35884,8124,47916,0,0
36647,9005,49286,0,0
37392,9864,50628,0,0
38091,10673,51895,0,0
38726,11411,53056,0,0
39289,12062,54089,0,0
39777,12619,54984,0,0
40185,13080,55741,0,0
40513,13450,56362,0,0
40768,13734,56856,0,0
40956,13939,57227,0,0
41083,14073,57478,0,0
41154,14142,57621,0,0
41172,14153,57668,0,0
41146,14113,57629,0,0
41082,14030,57515,0,0
40983,13911,57338,0,0
40851,13756,57104,0,0
40692,13571,56823,0,0
40513,13365,56505,0,0
40321,13141,56159,0,0
40118,12905,55793,0,0
39910,12663,55418,0,0
39704,12421,55040,0,0
39503,12183,54666,0,0
39310,11952,54303,0,0
39125,11734,53956,0,0
38952,11529,53630,0,0
38790,11337,53325,0,0
38639,11159,53042,0,0
38498,10993,52778,0,0
38365,10838,52532,0,0
38237,10692,52298,0,0
38113,10547,52072,0,0
37993,10403,51847,0,0
37875,10263,51625,0,0
37760,10128,51406,0,0
37651,10003,51198,0,0
37551,9895,51007,0,0
37465,9801,50838,0,0
37394,9725,50697,0,0
37341,9669,50589,0,0
37309,9635,50515,0,0
37294,9623,50475,0,0
37299,9630,50470,0,0
37321,9656,50498,0,0
37357,9700,50557,0,0
37405,9761,50645,0,0
37468,9836,50757,0,0
37540,9923,50887,0,0
37618,10018,51028,0,0
37697,10118,51170,0,0
37776,10216,51306,0,0
37852,10311,51434,0,0
37921,10396,51549,0,0
37981,10467,51646,0,0
38029,10519,51720,0,0
38064,10553,51769,0,0
38082,10570,51791,0,0
38087,10568,51786,0,0
38079,10549,51753,0,0
38056,10512,51693,0,0
38016,10460,51606,0,0
37959,10391,51492,0,0
37888,10302,51353,0,0
37803,10196,51190,0,0
37705,10073,51006,0,0
37595,9938,50804,0,0
37478,9796,50587,0,0
37355,9653,50359,0,0
37225,9508,50124,0,0
37088,9359,49883,0,0
36945,9204,49637,0,0
36800,9046,49391,0,0
36654,8885,49144,0,0
36507,8721,48894,0,0
36358,8553,48641,0,0
36210,8382,48384,0,0
36064,8212,48128,0,0
35920,8045,47873,0,0
35775,7882,47621,0,0
35633,7724,47370,0,0
35493,7568,47123,0,0
35354,7413,46880,0,0
35220,7263,46639,0,0
35092,7116,46401,0,0
34966,6973,46167,0,0
34842,6832,45939,0,0
34722,6699,45720,0,0
34608,6573,45509,0,0
34499,6452,45305,0,0
34393,6333,45108,0,0
34292,6217,44919,0,0
34195,6102,44734,0,0
34099,5988,44552,0,0
34004,5879,44377,0,0
33912,5775,44208,0,0
33823,5676,44047,0,0
33739,5579,43893,0,0
33658,5485,43748,0,0
33579,5400,43610,0,0
33504,5323,43483,0,0
33436,5254,43364,0,0
33372,5187,43247,0,0
33312,5121,43130,0,0
33256,5055,43014,0,0
33200,4990,42902,0,0
33146,4923,42792,0,0
33093,4856,42686,0,0
33037,4791,42582,0,0
32979,4726,42478,0,0
32921,4662,42373,0,0
32863,4598,42266,0,0
32804,4533,42157,0,0
32742,4464,42045,0,0
32680,4393,41932,0,0
32616,4323,41818,0,0
32547,4249,41700,0,0
32474,4170,41572,0,0
32398,4085,41433,0,0
32319,3998,41286,0,0
32238,3910,41135,0,0
32158,3827,40988,0,0
32088,3756,40860,0,0
32041,3711,40775,0,0
32036,3710,40761,0,0
32094,3781,40863,0,0
32240,3953,41126,0,0
32494,4255,41593,0,0
32873,4704,42290,0,0
33381,5300,43219,0,0
34009,6029,44354,0,0
34732,6864,45653,0,0
35516,7768,47056,0,0
36325,8700,48499,0,0
37122,9617,49920,0,0
37880,10487,51271,0,0
38578,11283,52517,0,0
39199,11989,53632,0,0
39737,12600,54603,0,0
40188,13108,55426,0,0
40555,13516,56101,0,0
40841,13829,56636,0,0
41054,14059,57042,0,0
41198,14215,57328,0,0
41280,14302,57500,0,0
41304,14325,57569,0,0
41280,14292,57548,0,0
41213,14213,57445,0,0
41109,14091,57270,0,0
40970,13931,57034,0,0
40805,13739,56747,0,0
40622,13525,56419,0,0
40424,13293,56062,0,0
40216,13047,55685,0,0
40001,12792,55293,0,0
39782,12533,54894,0,0
39564,12276,54495,0,0
39352,12029,54103,0,0
39150,11795,53726,0,0
38956,11572,53370,0,0
38774,11362,53038,0,0
38604,11163,52729,0,0
38442,10972,52439,0,0
38287,10790,52161,0,0
38140,10616,51891,0,0
37998,10450,51626,0,0
37861,10287,51367,0,0
37725,10128,51114,0,0
37592,9975,50874,0,0
37464,9831,50651,0,0
37347,9700,50450,0,0
37245,9584,50272,0,0
37159,9487,50119,0,0
37092,9409,49995,0,0
37044,9353,49904,0,0
37015,9321,49847,0,0
37008,9314,49829,0,0
37023,9331,49850,0,0
37058,9368,49905,0,0
37110,9427,49993,0,0
37174,9505,50109,0,0
37249,9600,50247,0,0
37335,9706,50397,0,0
37428,9816,50551,0,0
37519,9925,50701,0,0
37604,10025,50841,0,0
37680,10111,50967,0,0
37746,10182,51073,0,0
37800,10238,51155,0,0
37838,10278,51215,0,0
37859,10301,51246,0,0
37858,10304,51243,0,0
37838,10287,51207,0,0
37800,10246,51137,0,0
37745,10186,51038,0,0
37676,10106,50915,0,0
37597,10007,50766,0,0
37506,9892,50593,0,0
37399,9764,50397,0,0
37278,9625,50186,0,0
37145,9473,49960,0,0
37005,9310,49718,0,0
36863,9142,49463,0,0
36720,8971,49201,0,0
36573,8798,48938,0,0
36420,8625,48669,0,0
36264,8454,48397,0,0
36109,8284,48123,0,0
35954,8114,47853,0,0
35800,7946,47589,0,0
35650,7784,47326,0,0
35505,7624,47065,0,0
35364,7463,46808,0,0
35228,7301,46553,0,0
35092,7139,46300,0,0
34956,6979,46049,0,0
34821,6822,45799,0,0
34686,6667,45552,0,0
34552,6516,45312,0,0
34418,6370,45078,0,0
34288,6227,44849,0,0
34161,6086,44626,0,0
34038,5950,44409,0,0
33919,5820,44201,0,0
33803,5695,43999,0,0
33691,5573,43804,0,0
33585,5453,43613,0,0
33484,5337,43427,0,0
33390,5228,43250,0,0
33301,5126,43083,0,0
33217,5032,42924,0,0
33137,4944,42772,0,0
33060,4860,42623,0,0
32984,4776,42476,0,0
32908,4694,42332,0,0
32831,4612,42192,0,0
32755,4534,42060,0,0
32682,4458,41931,0,0
32612,4382,41804,0,0
32543,4304,41674,0,0
32473,4224,41544,0,0
32403,4142,41414,0,0
32332,4060,41287,0,0
32259,3979,41162,0,0
32185,3901,41036,0,0
32113,3821,40909,0,0
32041,3738,40778,0,0
31969,3653,40644,0,0
31896,3569,40507,0,0
31821,3486,40366,0,0
31742,3401,40219,0,0
31658,3311,40061,0,0
31567,3213,39896,0,0
31473,3110,39726,0,0
31378,3006,39553,0,0
31281,2905,39381,0,0
31189,2812,39223,0,0
31112,2737,39099,0,0
31068,2699,39037,0,0
31079,2725,39074,0,0
31170,2842,39257,0,0
31367,3079,39631,0,0
31690,3460,40235,0,0
32149,3995,41086,0,0
32741,4678,42171,0,0
33449,5485,43446,0,0
34241,6380,44855,0,0
35081,7326,46337,0,0
35927,8284,47831,0,0
36743,9214,49279,0,0
37502,10084,50631,0,0
38186,10870,51853,0,0
38783,11556,52924,0,0
39286,12135,53836,0,0
39697,12606,54588,0,0
40019,12972,55185,0,0
40258,13238,55634,0,0
40420,13412,55944,0,0
40512,13509,56130,0,0
40543,13540,56207,0,0
40525,13511,56184,0,0
40462,13429,56076,0,0
40357,13301,55894,0,0
40215,13129,55646,0,0
40042,12919,55337,0,0
39844,12678,54975,0,0
39622,12413,54570,0,0
39380,12128,54134,0,0
39125,11830,53679,0,0
38864,11526,53213,0,0
38600,11221,52743,0,0
38339,10918,52278,0,0
38083,10623,51825,0,0
37833,10341,51390,0,0
37596,10075,50976,0,0
37373,9824,50582,0,0
37163,9586,50209,0,0
36964,9358,49853,0,0
36775,9140,49512,0,0
36595,8931,49182,0,0
36422,8731,48862,0,0
36255,8540,48556,0,0
36097,8360,48267,0,0
35950,8190,47997,0,0
35819,8035,47750,0,0
35705,7898,47534,0,0
35611,7786,47355,0,0
35538,7701,47216,0,0
35487,7646,47118,0,0
35456,7621,47062,0,0
35447,7625,47047,0,0
35460,7654,47074,0,0
35496,7708,47143,0,0
35553,7783,47249,0,0
35630,7876,47386,0,0
35720,7985,47547,0,0
35821,8104,47721,0,0
35930,8229,47905,0,0
36043,8358,48093,0,0
36153,8485,48281,0,0
36257,8605,48459,0,0
36351,8712,48618,0,0
36431,8800,48751,0,0
36495,8868,48852,0,0
36537,8910,48914,0,0
36555,8922,48939,0,0
36550,8906,48926,0,0
36522,8863,48872,0,0
36472,8797,48778,0,0
36400,8706,48647,0,0
36307,8594,48481,0,0
36197,8465,48285,0,0
36072,8322,48063,0,0
35933,8162,47818,0,0
35782,7987,47553,0,0
35621,7804,47273,0,0
35454,7616,46982,0,0
35285,7427,46682,0,0
35117,7239,46380,0,0
34949,7054,46078,0,0
34781,6866,45778,0,0
34616,6679,45480,0,0
34453,6494,45186,0,0
34294,6315,44896,0,0
34138,6140,44607,0,0
33982,5963,44319,0,0
33826,5786,44036,0,0
33671,5612,43760,0,0
33517,5442,43488,0,0
33366,5275,43219,0,0
33219,5114,42955,0,0
33077,4954,42696,0,0
32937,4797,42441,0,0
32801,4644,42192,0,0
32668,4495,41949,0,0
32537,4351,41715,0,0
32411,4211,41487,0,0
32290,4076,41264,0,0
32172,3947,41050,0,0
32057,3825,40845,0,0
31946,3710,40651,0,0
31840,3601,40466,0,0
31740,3499,40290,0,0
31646,3403,40121,0,0
31558,3310,39958,0,0
31473,3219,39800,0,0
31392,3130,39647,0,0
31312,3044,39499,0,0
31234,2957,39354,0,0
31157,2869,39210,0,0
31080,2783,39068,0,0
31005,2700,38929,0,0
30932,2619,38791,0,0
30858,2541,38652,0,0
30783,2465,38514,0,0
30706,2391,38376,0,0
30629,2318,38237,0,0
30552,2246,38096,0,0
30474,2170,37955,0,0
30395,2086,37811,0,0
30313,1995,37662,0,0
30227,1900,37512,0,0
30140,1804,37359,0,0
30052,1706,37201,0,0
29964,1607,37041,0,0
29882,1517,36888,0,0
29812,1442,36761,0,0
29766,1396,36684,0,0
29766,1401,36694,0,0
29839,1491,36839,0,0
30014,1694,37170,0,0
30314,2036,37725,0,0
30753,2536,38530,0,0
31333,3198,39589,0,0
32042,4005,40875,0,0
32852,4923,42332,0,0
33726,5907,43889,0,0
34623,6916,45476,0,0
35505,7911,47035,0,0
36344,8859,48514,0,0
37110,9729,49870,0,0
37788,10501,51073,0,0
38367,11163,52106,0,0
38845,11710,52963,0,0
39225,12142,53647,0,0
39511,12468,54166,0,0
39714,12696,54533,0,0
39841,12837,54760,0,0
39900,12896,54861,0,0
39898,12880,54852,0,0
39840,12798,54748,0,0
39734,12662,54561,0,0
39588,12482,54304,0,0
39407,12267,53989,0,0
39195,12017,53623,0,0
38957,11740,53215,0,0
38702,11446,52775,0,0
38436,11141,52310,0,0
38162,10830,51828,0,0
37886,10516,51338,0,0
37614,10204,50853,0,0
37347,9899,50376,0,0
37089,9602,49913,0,0
36841,9318,49471,0,0
36606,9050,49053,0,0
36383,8799,48659,0,0
36170,8564,48284,0,0
35964,8340,47928,0,0
35768,8127,47586,0,0
35584,7922,47257,0,0
35413,7724,46940,0,0
35252,7534,46637,0,0
35100,7360,46356,0,0
34961,7205,46102,0,0
34841,7071,45882,0,0
34742,6960,45701,0,0
34665,6876,45564,0,0
34612,6821,45471,0,0
34583,6796,45423,0,0
34582,6798,45423,0,0
34608,6829,45471,0,0
34661,6888,45561,0,0
34738,6973,45691,0,0
34833,7079,45856,0,0
34942,7201,46049,0,0
35060,7336,46259,0,0
35187,7480,46479,0,0
35318,7627,46704,0,0
35447,7772,46922,0,0
35567,7909,47127,0,0
35675,8031,47309,0,0
35766,8134,47465,0,0
35837,8214,47592,0,0
35887,8271,47682,0,0
35918,8303,47734,0,0
35928,8312,47748,0,0
35916,8295,47721,0,0
35878,8252,47654,0,0
35819,8184,47552,0,0
35740,8090,47412,0,0
35641,7974,47239,0,0
35525,7839,47037,0,0
35394,7689,46812,0,0
35251,7524,46565,0,0
35097,7347,46297,0,0
34933,7162,46010,0,0
34762,6970,45712,0,0
34586,6773,45404,0,0
34406,6575,45090,0,0
34225,6376,44773,0,0
34045,6178,44456,0,0
33868,5981,44139,0,0
33694,5782,43822,0,0
33522,5584,43504,0,0
33353,5391,43191,0,0
33188,5204,42885,0,0
33029,5022,42588,0,0
32876,4844,42301,0,0
32727,4672,42025,0,0
32583,4509,41759,0,0
32444,4355,41504,0,0
32309,4210,41261,0,0
32183,4074,41032,0,0
32064,3945,40819,0,0
31952,3822,40617,0,0
31847,3703,40425,0,0
31747,3592,40243,0,0
31648,3485,40069,0,0
31550,3382,39902,0,0
31456,3282,39738,0,0
31363,3187,39575,0,0
31269,3094,39413,0,0
31177,3000,39251,0,0
31086,2904,39088,0,0
30998,2809,38923,0,0
30913,2714,38758,0,0
30829,2618,38593,0,0
30745,2521,38427,0,0
30657,2425,38261,0,0
30565,2327,38096,0,0
30472,2229,37931,0,0
30378,2132,37767,0,0
30286,2037,37609,0,0
30198,1944,37460,0,0
30123,1865,37335,0,0
30073,1816,37258,0,0
30066,1817,37257,0,0
30124,1889,37369,0,0
30272,2063,37642,0,0
30530,2364,38122,0,0
30919,2814,38843,0,0
31449,3421,39813,0,0
32111,4175,41010,0,0
32877,5047,42384,0,0
33712,5999,43874,0,0
34578,6988,45411,0,0
35440,7971,46934,0,0
36266,8913,48389,0,0
37032,9783,49734,0,0
37717,10562,50939,0,0
38312,11235,51987,0,0
38812,11796,52868,0,0
39217,12248,53585,0,0
39531,12594,54142,0,0
39760,12842,54549,0,0
39911,13003,54825,0,0
39992,13085,54980,0,0
40012,13094,55026,0,0
39977,13042,54975,0,0
39896,12936,54840,0,0
39775,12783,54629,0,0
39620,12592,54355,0,0
39435,12368,54030,0,0
39228,12121,53667,0,0
39005,11857,53272,0,0
38769,11582,52854,0,0
38525,11300,52423,0,0
38277,11017,51987,0,0
38031,10734,51552,0,0
37791,10455,51122,0,0
37560,10182,50700,0,0
37337,9921,50289,0,0
37122,9676,49893,0,0
36918,9445,49514,0,0
36721,9221,49150,0,0
36530,9003,48802,0,0
36343,8790,48466,0,0
36159,8584,48142,0,0
35979,8384,47827,0,0
35804,8192,47524,0,0
35640,8008,47236,0,0
35487,7837,46968,0,0
35349,7682,46727,0,0
35231,7550,46522,0,0
35137,7448,46361,0,0
35068,7377,46244,0,0
35026,7338,46176,0,0
35015,7333,46159,0,0
35032,7363,46194,0,0
35079,7427,46280,0,0
35156,7523,46414,0,0
35258,7647,46588,0,0
35381,7794,46794,0,0
35521,7956,47026,0,0
35671,8123,47273,0,0
35823,8291,47525,0,0
35970,8453,47773,0,0
36108,8607,48007,0,0
36231,8746,48220,0,0
36338,8871,48406,0,0
36428,8975,48557,0,0
36496,9053,48668,0,0
36539,9100,48737,0,0
36555,9113,48762,0,0
36547,9097,48741,0,0
36515,9055,48677,0,0
36461,8988,48574,0,0
36384,8898,48437,0,0
36288,8787,48268,0,0
